FROM,TO,TRIPS
Pinellas,Tampa_Intl_Airport_Anderson_Rd,58133.584252002
Pinellas,USF_Hospitals_Busch_Gardens,33170.7894931897
Pinellas,West_Brandon_S_Falkenburg_Corrido,16160.948731071
Pinellas,Westshore_Rocky_Point,55172.0046448636
Plant_City_Area,,0
Plant_City_Area,CZ1,434.858984470367
Plant_City_Area,CZ2,628.757738113403
Plant_City_Area,CZ3,147.082977294922
Plant_City_Area,CZ4,732.794319868088
Plant_City_Area,Citrus_Park,8.18890762329102
Plant_City_Area,Downtown,480.131638955325
Plant_City_Area,East_Town,1338.36839771271
Plant_City_Area,Harney_Corridor_Tampa_Ex_Airpor,851.136549472809
Plant_City_Area,Hernando_Citrus,7653.59462709539
Plant_City_Area,Hidden_River_Telecom_Park,95.3150992393494
Plant_City_Area,MacDill_AFB_Port_Tampa,16.3907051086426
Plant_City_Area,Manatee_Spur,0
Plant_City_Area,Northeast_Hillsborough,85026.4345960617
Plant_City_Area,Northwest_Hillsborough,884.311005592346
Plant_City_Area,Pasco,2197.21742510796
Plant_City_Area,Pinellas,2396.07280260325
Plant_City_Area,Plant_City_Area,66956.1007099152
Plant_City_Area,Port_of_Tampa_50th_St_Corridor,100.061190128326
Plant_City_Area,Southeast_Hillsborough,7759.44726085663
Plant_City_Area,Southwest_Hillsborough,666.056529998779
Plant_City_Area,Tampa_Central,3425.68409872055
Plant_City_Area,Tampa_Intl_Airport_Anderson_Rd,466.747425079346
Plant_City_Area,USF_Hospitals_Busch_Gardens,372.139758586884
Plant_City_Area,West_Brandon_S_Falkenburg_Corrido,675.20662817359
Plant_City_Area,Westshore_Rocky_Point,242.855418205261
Port_of_Tampa_50th_St_Corridor,,0
Port_of_Tampa_50th_St_Corridor,CZ1,3902.11158704758
Port_of_Tampa_50th_St_Corridor,CZ2,1598.02921819687
Port_of_Tampa_50th_St_Corridor,CZ3,1103.06564426422
Port_of_Tampa_50th_St_Corridor,CZ4,2059.65580415726
