ZONE,COUNTY,RESIDENCY,QUANTITY
2215,Sumner,RESIDENTS,1036.09
2215,Sumner,VISITORS,7.49
2216,Sumner,RESIDENTS,1385.96
2216,Sumner,VISITORS,26.8
2217,Sumner,RESIDENTS,4357.65
2217,Sumner,VISITORS,62.37
2218,Sumner,RESIDENTS,4112.45
2218,Sumner,VISITORS,30.74
2219,Sumner,RESIDENTS,1488.22
2219,Sumner,VISITORS,23.7
2220,Sumner,RESIDENTS,7301.59
2220,Sumner,VISITORS,145.91
2221,Sumner,RESIDENTS,41.83
2221,Sumner,VISITORS,2.11
2222,Sumner,RESIDENTS,2209.83
2222,Sumner,VISITORS,7.42
2223,Sumner,RESIDENTS,1095.32
2223,Sumner,VISITORS,6.74
2224,Sumner,RESIDENTS,2358.46
2224,Sumner,VISITORS,17.92
2225,Sumner,RESIDENTS,8486.73
2225,Sumner,VISITORS,161.12
2226,Sumner,RESIDENTS,3098.65
2226,Sumner,VISITORS,29.55
2227,Sumner,RESIDENTS,2532.03
2227,Sumner,VISITORS,9.74
2228,Sumner,RESIDENTS,931.52
2228,Sumner,VISITORS,10.18
2229,Sumner,RESIDENTS,1895.45
2229,Sumner,VISITORS,16.43
2230,Sumner,RESIDENTS,1748.1
2230,Sumner,VISITORS,28.12
2231,Sumner,RESIDENTS,1311.33
2231,Sumner,VISITORS,8.88
2232,Sumner,RESIDENTS,704.95
2232,Sumner,VISITORS,23.84
2233,Sumner,RESIDENTS,1138.4
2233,Sumner,VISITORS,3.44
2234,Sumner,RESIDENTS,3585.49
2234,Sumner,VISITORS,73.57
2235,Sumner,RESIDENTS,1678.61
2235,Sumner,VISITORS,96.67
2236,Sumner,RESIDENTS,2212.91
2236,Sumner,VISITORS,18.48
2237,Sumner,RESIDENTS,4140.22
2237,Sumner,VISITORS,112.76
2238,Sumner,RESIDENTS,418.29
2238,Sumner,VISITORS,11.52
2239,Sumner,RESIDENTS,104.82
2239,Sumner,VISITORS,12.18
2240,Sumner,RESIDENTS,1222.98
2240,Sumner,VISITORS,24.86
2241,Sumner,RESIDENTS,1049.33
2241,Sumner,VISITORS,43.29
2242,Sumner,RESIDENTS,1466.92
2242,Sumner,VISITORS,19.22
2243,Sumner,RESIDENTS,1021.26
2243,Sumner,VISITORS,28.19
2244,Sumner,RESIDENTS,819.26
2244,Sumner,VISITORS,21.04
2245,Sumner,RESIDENTS,1444.37
2245,Sumner,VISITORS,6.27
2246,Sumner,RESIDENTS,9751.64
2246,Sumner,VISITORS,196.99
2247,Sumner,RESIDENTS,1522.54
2247,Sumner,VISITORS,7.2
2248,Sumner,RESIDENTS,1274.13
2248,Sumner,VISITORS,29.59
2249,Sumner,RESIDENTS,2997.33
2249,Sumner,VISITORS,38.51
2250,Sumner,RESIDENTS,3387.1
2250,Sumner,VISITORS,70.01
2251,Sumner,RESIDENTS,594.67
2251,Sumner,VISITORS,9.52
2252,Sumner,RESIDENTS,945.47
2252,Sumner,VISITORS,4.11
2253,Sumner,RESIDENTS,478.2
2253,Sumner,VISITORS,13.48
2254,Sumner,RESIDENTS,2064.36
2254,Sumner,VISITORS,36.67
2255,Sumner,RESIDENTS,165.45
2255,Sumner,VISITORS,0.69
2256,Sumner,RESIDENTS,584.45
2256,Sumner,VISITORS,8.05
2257,Sumner,RESIDENTS,941.51
2257,Sumner,VISITORS,17.07
2258,Sumner,RESIDENTS,41.32
2258,Sumner,VISITORS,7.84
2259,Sumner,RESIDENTS,3096.76
2259,Sumner,VISITORS,90.71
2260,Sumner,RESIDENTS,3932.1
2260,Sumner,VISITORS,120.76
2261,Sumner,RESIDENTS,520.29
2261,Sumner,VISITORS,4.34
2262,Sumner,RESIDENTS,2279.52
2262,Sumner,VISITORS,28.18
2263,Sumner,RESIDENTS,206.8
2263,Sumner,VISITORS,6.73
2264,Sumner,RESIDENTS,1255.8
2264,Sumner,VISITORS,4.01
2265,Sumner,RESIDENTS,1913.2
2265,Sumner,VISITORS,17.58
2266,Sumner,RESIDENTS,2373.46
2266,Sumner,VISITORS,13.35
2267,Sumner,RESIDENTS,2632.63
2267,Sumner,VISITORS,129.32
2268,Sumner,RESIDENTS,934.32
2268,Sumner,VISITORS,11.74
2269,Sumner,RESIDENTS,1011.14
2269,Sumner,VISITORS,5.59
2270,Sumner,RESIDENTS,829.06
2270,Sumner,VISITORS,0
2271,Sumner,RESIDENTS,1559.27
2271,Sumner,VISITORS,11.05
2272,Sumner,RESIDENTS,1612.51
2272,Sumner,VISITORS,27.16
2273,Sumner,RESIDENTS,772.64
2273,Sumner,VISITORS,3.62
2274,Sumner,RESIDENTS,1264.38
2274,Sumner,VISITORS,7.87
2275,Sumner,RESIDENTS,626.87
2275,Sumner,VISITORS,15.51
2276,Sumner,RESIDENTS,1120.9
2276,Sumner,VISITORS,14.95
2277,Sumner,RESIDENTS,2342.72
2277,Sumner,VISITORS,32.89
2278,Sumner,RESIDENTS,585.37
2278,Sumner,VISITORS,24.89
2279,Sumner,RESIDENTS,1213.86
2279,Sumner,VISITORS,8.33
2280,Sumner,RESIDENTS,66.94
2280,Sumner,VISITORS,1.47
2281,Sumner,RESIDENTS,3981.07
2281,Sumner,VISITORS,83.55
2282,Sumner,RESIDENTS,267.85
2282,Sumner,VISITORS,5.83
2283,Sumner,RESIDENTS,1651.31
2283,Sumner,VISITORS,27.22
2284,Sumner,RESIDENTS,3306.54
2284,Sumner,VISITORS,43.21
2285,Sumner,RESIDENTS,3075.98
2285,Sumner,VISITORS,14.49
2286,Sumner,RESIDENTS,3186
2286,Sumner,VISITORS,26.94
2287,Sumner,RESIDENTS,795.86
2287,Sumner,VISITORS,10.4
2288,Sumner,RESIDENTS,1774.01
2288,Sumner,VISITORS,3.19
2289,Sumner,RESIDENTS,2473.28
2289,Sumner,VISITORS,46.99
2290,Sumner,RESIDENTS,1274.72
2290,Sumner,VISITORS,11.4
2291,Sumner,RESIDENTS,626.43
2291,Sumner,VISITORS,8.88
2292,Sumner,RESIDENTS,4321.38
2292,Sumner,VISITORS,59.1
2293,Sumner,RESIDENTS,378.89
2293,Sumner,VISITORS,5.51
2294,Sumner,RESIDENTS,1650
2294,Sumner,VISITORS,25.88
2295,Sumner,RESIDENTS,7596.3
2295,Sumner,VISITORS,151.26
2296,Sumner,RESIDENTS,740.69
2296,Sumner,VISITORS,4.97
2297,Sumner,RESIDENTS,1986.88
2297,Sumner,VISITORS,20.62
2298,Sumner,RESIDENTS,9327.73
2298,Sumner,VISITORS,217.1
2299,Sumner,RESIDENTS,4953.26
2299,Sumner,VISITORS,114.99
2300,Williamson,RESIDENTS,2793.22
2300,Williamson,VISITORS,41.71
2301,Williamson,RESIDENTS,990.5
2301,Williamson,VISITORS,14.36
2302,Williamson,RESIDENTS,1193.05
2302,Williamson,VISITORS,11.72
2303,Williamson,RESIDENTS,1318.82
2303,Williamson,VISITORS,28.83
2304,Williamson,RESIDENTS,283.43
2304,Williamson,VISITORS,4.09
2305,Williamson,RESIDENTS,2931.04
2305,Williamson,VISITORS,88.04
2306,Williamson,RESIDENTS,57.04
2306,Williamson,VISITORS,3.24
2307,Williamson,RESIDENTS,353.76
2307,Williamson,VISITORS,5.45
2308,Williamson,RESIDENTS,312.61
2308,Williamson,VISITORS,2.21
2309,Williamson,RESIDENTS,0
2309,Williamson,VISITORS,0
2310,Williamson,RESIDENTS,4622.93
2310,Williamson,VISITORS,123.92
2311,Williamson,RESIDENTS,336.91
2311,Williamson,VISITORS,10.27
2312,Williamson,RESIDENTS,3564.32
2312,Williamson,VISITORS,35.58
2313,Williamson,RESIDENTS,167.39
2313,Williamson,VISITORS,11.26
2314,Williamson,RESIDENTS,17.02
2314,Williamson,VISITORS,2
2315,Williamson,RESIDENTS,774.06
2315,Williamson,VISITORS,53.56
2316,Williamson,RESIDENTS,1016.15
2316,Williamson,VISITORS,13.7
2317,Williamson,RESIDENTS,479.02
2317,Williamson,VISITORS,12.18
2318,Williamson,RESIDENTS,119.26
2318,Williamson,VISITORS,0
2319,Williamson,RESIDENTS,575.2
2319,Williamson,VISITORS,25
2320,Williamson,RESIDENTS,99.19
2320,Williamson,VISITORS,4.76
2321,Williamson,RESIDENTS,707.6
2321,Williamson,VISITORS,17.66
2322,Williamson,RESIDENTS,977.7
2322,Williamson,VISITORS,76.72
2323,Williamson,RESIDENTS,504.59
2323,Williamson,VISITORS,49.33
2324,Williamson,RESIDENTS,126.83
2324,Williamson,VISITORS,2.14
2325,Williamson,RESIDENTS,141.21
2325,Williamson,VISITORS,5.8
2326,Williamson,RESIDENTS,2547.77
2326,Williamson,VISITORS,77.84
2327,Williamson,RESIDENTS,648.04
2327,Williamson,VISITORS,35.23
2328,Williamson,RESIDENTS,4765.98
2328,Williamson,VISITORS,165.14
2329,Williamson,RESIDENTS,1492.27
2329,Williamson,VISITORS,56.19
2330,Williamson,RESIDENTS,162.36
2330,Williamson,VISITORS,6.86
2331,Williamson,RESIDENTS,963.62
2331,Williamson,VISITORS,26.47
2332,Williamson,RESIDENTS,319.79
2332,Williamson,VISITORS,5.7
2333,Williamson,RESIDENTS,809.66
2333,Williamson,VISITORS,11.87
2334,Williamson,RESIDENTS,985.63
2334,Williamson,VISITORS,44.36
2335,Williamson,RESIDENTS,1430.88
2335,Williamson,VISITORS,53.89
2336,Williamson,RESIDENTS,1633.03
2336,Williamson,VISITORS,12.6
2337,Williamson,RESIDENTS,341.22
2337,Williamson,VISITORS,0.29
2338,Williamson,RESIDENTS,2036.3
2338,Williamson,VISITORS,58.13
2339,Williamson,RESIDENTS,1757.58
2339,Williamson,VISITORS,23.54
2340,Williamson,RESIDENTS,1594.31
2340,Williamson,VISITORS,44.15
2341,Williamson,RESIDENTS,2882.82
2341,Williamson,VISITORS,129.57
2342,Williamson,RESIDENTS,1395.12
2342,Williamson,VISITORS,20.3
2343,Williamson,RESIDENTS,865.51
2343,Williamson,VISITORS,13.48
2344,Williamson,RESIDENTS,720.6
2344,Williamson,VISITORS,20.15
2345,Williamson,RESIDENTS,2050.63
2345,Williamson,VISITORS,21.18
2346,Williamson,RESIDENTS,2276.07
2346,Williamson,VISITORS,107.11
2347,Williamson,RESIDENTS,1967.08
2347,Williamson,VISITORS,42.34
2348,Williamson,RESIDENTS,2285.05
2348,Williamson,VISITORS,44.43
2349,Williamson,RESIDENTS,1184.91
2349,Williamson,VISITORS,12.62
2350,Williamson,RESIDENTS,2393.07
2350,Williamson,VISITORS,17.16
2351,Williamson,RESIDENTS,4951.37
2351,Williamson,VISITORS,87.66
2352,Williamson,RESIDENTS,2949.46
2352,Williamson,VISITORS,17.32
2353,Williamson,RESIDENTS,354.11
2353,Williamson,VISITORS,5.61
2354,Williamson,RESIDENTS,2326.82
2354,Williamson,VISITORS,61.55
2355,Williamson,RESIDENTS,11382.39
2355,Williamson,VISITORS,265.04
2356,Williamson,RESIDENTS,5482.87
2356,Williamson,VISITORS,370.27
2357,Williamson,RESIDENTS,8836.63
2357,Williamson,VISITORS,412.6
2358,Williamson,RESIDENTS,314.15
2358,Williamson,VISITORS,16.68
2359,Williamson,RESIDENTS,2033.45
2359,Williamson,VISITORS,118.31
2360,Williamson,RESIDENTS,7568.31
2360,Williamson,VISITORS,320.17
2361,Williamson,RESIDENTS,9486.62
2361,Williamson,VISITORS,358.18
2362,Williamson,RESIDENTS,2069.59
2362,Williamson,VISITORS,12.38
2363,Williamson,RESIDENTS,1694.54
2363,Williamson,VISITORS,7.68
2364,Williamson,RESIDENTS,3268.33
2364,Williamson,VISITORS,33.29
2365,Williamson,RESIDENTS,644.92
2365,Williamson,VISITORS,0.39
2366,Williamson,RESIDENTS,3059.19
2366,Williamson,VISITORS,86.82
2367,Williamson,RESIDENTS,3753.65
2367,Williamson,VISITORS,124.06
2368,Williamson,RESIDENTS,6312.78
2368,Williamson,VISITORS,141.94
2369,Williamson,RESIDENTS,1177.69
2369,Williamson,VISITORS,10.24
2370,Williamson,RESIDENTS,3477.42
2370,Williamson,VISITORS,59.74
2371,Williamson,RESIDENTS,10753.74
2371,Williamson,VISITORS,209.44
2372,Williamson,RESIDENTS,1508.95
2372,Williamson,VISITORS,11.47
2373,Williamson,RESIDENTS,3177.6
2373,Williamson,VISITORS,153.58
2374,Williamson,RESIDENTS,3587.16
2374,Williamson,VISITORS,155.39
2375,Williamson,RESIDENTS,2334.59
2375,Williamson,VISITORS,44.91
2376,Williamson,RESIDENTS,4760.71
2376,Williamson,VISITORS,291.62
2377,Williamson,RESIDENTS,2786.34
2377,Williamson,VISITORS,61.94
2378,Williamson,RESIDENTS,3214.87
2378,Williamson,VISITORS,104.02
2379,Williamson,RESIDENTS,1336.03
2379,Williamson,VISITORS,55.72
2380,Williamson,RESIDENTS,2050.68
2380,Williamson,VISITORS,49.07
2381,Williamson,RESIDENTS,3145.05
2381,Williamson,VISITORS,60.28
2382,Williamson,RESIDENTS,3130.5
2382,Williamson,VISITORS,84.14
2383,Williamson,RESIDENTS,1566.92
2383,Williamson,VISITORS,21.31
2384,Williamson,RESIDENTS,573.57
2384,Williamson,VISITORS,3.73
2385,Williamson,RESIDENTS,403.68
2385,Williamson,VISITORS,10.05
2386,Williamson,RESIDENTS,1330.12
2386,Williamson,VISITORS,85.64
2387,Williamson,RESIDENTS,7331.54
2387,Williamson,VISITORS,400.43
2388,Williamson,RESIDENTS,3545.89
2388,Williamson,VISITORS,51.46
2389,Williamson,RESIDENTS,2430.84
2389,Williamson,VISITORS,33.93
2390,Williamson,RESIDENTS,2118.88
2390,Williamson,VISITORS,21.74
2391,Williamson,RESIDENTS,1590.95
2391,Williamson,VISITORS,5.18
2392,Williamson,RESIDENTS,1064.43
2392,Williamson,VISITORS,27.75
2393,Williamson,RESIDENTS,969.07
2393,Williamson,VISITORS,9.78
2394,Williamson,RESIDENTS,2725.88
2394,Williamson,VISITORS,182.58
2395,Williamson,RESIDENTS,3.69
2395,Williamson,VISITORS,1.06
2396,Williamson,RESIDENTS,4355.6
2396,Williamson,VISITORS,195.38
2397,Williamson,RESIDENTS,14946.14
2397,Williamson,VISITORS,748.19
2398,Williamson,RESIDENTS,11050.32
2398,Williamson,VISITORS,429.26
2399,Williamson,RESIDENTS,5238.97
2399,Williamson,VISITORS,122.17
2400,Williamson,RESIDENTS,2482.76
2400,Williamson,VISITORS,92.36
2401,Williamson,RESIDENTS,1790.01
2401,Williamson,VISITORS,63.33
2402,Williamson,RESIDENTS,9441.59
2402,Williamson,VISITORS,289.36
2403,Williamson,RESIDENTS,6155.2
2403,Williamson,VISITORS,279.06
2404,Williamson,RESIDENTS,559.23
2404,Williamson,VISITORS,33.97
2405,Williamson,RESIDENTS,6338.66
2405,Williamson,VISITORS,218.02
2406,Williamson,RESIDENTS,6248.02
2406,Williamson,VISITORS,177.43
2407,Williamson,RESIDENTS,1432.64
2407,Williamson,VISITORS,14.57
2408,Williamson,RESIDENTS,635.41
2408,Williamson,VISITORS,4
2409,Williamson,RESIDENTS,1641.25
2409,Williamson,VISITORS,94.57
2410,Williamson,RESIDENTS,1843.79
2410,Williamson,VISITORS,34.67
2411,Williamson,RESIDENTS,1916.49
2411,Williamson,VISITORS,38.63
2412,Williamson,RESIDENTS,1990.62
2412,Williamson,VISITORS,29.25
2413,Williamson,RESIDENTS,2104.16
2413,Williamson,VISITORS,36.82
2414,Williamson,RESIDENTS,2472.33
2414,Williamson,VISITORS,57.03
2415,Williamson,RESIDENTS,2468.86
2415,Williamson,VISITORS,34.72
2416,Williamson,RESIDENTS,129.37
2416,Williamson,VISITORS,6.07
2417,Williamson,RESIDENTS,131.48
2417,Williamson,VISITORS,1.94
2418,Williamson,RESIDENTS,3207.87
2418,Williamson,VISITORS,34.29
2419,Williamson,RESIDENTS,974.34
2419,Williamson,VISITORS,22.16
2420,Williamson,RESIDENTS,86.69
2420,Williamson,VISITORS,0
2421,Williamson,RESIDENTS,1295.5
2421,Williamson,VISITORS,6.55
2422,Williamson,RESIDENTS,380.82
2422,Williamson,VISITORS,20.78
2423,Williamson,RESIDENTS,3458.6
2423,Williamson,VISITORS,81.08
2424,Williamson,RESIDENTS,537.21
2424,Williamson,VISITORS,12.08
2425,Williamson,RESIDENTS,4329.77
2425,Williamson,VISITORS,156.16
2426,Williamson,RESIDENTS,447.84
2426,Williamson,VISITORS,4.19
2427,Williamson,RESIDENTS,1804.17
2427,Williamson,VISITORS,64.21
2428,Williamson,RESIDENTS,1589.36
2428,Williamson,VISITORS,51.32
2429,Williamson,RESIDENTS,106.22
2429,Williamson,VISITORS,3.08
2430,Williamson,RESIDENTS,575.38
2430,Williamson,VISITORS,75.69
2431,Williamson,RESIDENTS,614.63
2431,Williamson,VISITORS,76.59
2432,Williamson,RESIDENTS,1903.8
2432,Williamson,VISITORS,80.09
2433,Williamson,RESIDENTS,179.98
2433,Williamson,VISITORS,14.74
2434,Williamson,RESIDENTS,78.44
2434,Williamson,VISITORS,1.69
2435,Williamson,RESIDENTS,873.46
2435,Williamson,VISITORS,32.75
2436,Williamson,RESIDENTS,738.26
2436,Williamson,VISITORS,28.15
2437,Williamson,RESIDENTS,89.46
2437,Williamson,VISITORS,0.39
2438,Williamson,RESIDENTS,908.35
2438,Williamson,VISITORS,151.19
2439,Williamson,RESIDENTS,1263.3
2439,Williamson,VISITORS,847.52
2440,Williamson,RESIDENTS,479.02
2440,Williamson,VISITORS,87.2
2441,Williamson,RESIDENTS,651.96
2441,Williamson,VISITORS,100.95
2442,Williamson,RESIDENTS,3369.73
2442,Williamson,VISITORS,282.35
2443,Williamson,RESIDENTS,143.76
2443,Williamson,VISITORS,7.42
2444,Williamson,RESIDENTS,3472.98
2444,Williamson,VISITORS,921.37
2445,Williamson,RESIDENTS,1463.14
2445,Williamson,VISITORS,146.29
2446,Williamson,RESIDENTS,1733.77
2446,Williamson,VISITORS,58.13
2447,Williamson,RESIDENTS,2346.69
2447,Williamson,VISITORS,361.07
2448,Williamson,RESIDENTS,1761.84
2448,Williamson,VISITORS,207.09
2449,Williamson,RESIDENTS,1543.25
2449,Williamson,VISITORS,71.77
2450,Williamson,RESIDENTS,2232.45
2450,Williamson,VISITORS,166.36
2451,Williamson,RESIDENTS,4508.12
2451,Williamson,VISITORS,47.52
2452,Williamson,RESIDENTS,1295.8
2452,Williamson,VISITORS,54.61
2453,Williamson,RESIDENTS,145.31
2453,Williamson,VISITORS,0
2454,Williamson,RESIDENTS,1364.45
2454,Williamson,VISITORS,91.82
2455,Williamson,RESIDENTS,4848.93
2455,Williamson,VISITORS,177.76
2456,Williamson,RESIDENTS,1809.79
2456,Williamson,VISITORS,10.08
2457,Williamson,RESIDENTS,3290.08
2457,Williamson,VISITORS,18.51
2458,Williamson,RESIDENTS,2066.58
2458,Williamson,VISITORS,30.95
2459,Williamson,RESIDENTS,831.95
2459,Williamson,VISITORS,75.95
2460,Williamson,RESIDENTS,304.61
2460,Williamson,VISITORS,7.71
2461,Williamson,RESIDENTS,1500.29
2461,Williamson,VISITORS,49.79
2462,Williamson,RESIDENTS,257.89
2462,Williamson,VISITORS,1.69
2463,Williamson,RESIDENTS,372.87
2463,Williamson,VISITORS,4.33
2464,Williamson,RESIDENTS,6895.62
2464,Williamson,VISITORS,171.8
2465,Williamson,RESIDENTS,1224.57
2465,Williamson,VISITORS,11.87
2466,Williamson,RESIDENTS,152.62
2466,Williamson,VISITORS,24.79
2467,Williamson,RESIDENTS,794.07
2467,Williamson,VISITORS,28.81
2468,Williamson,RESIDENTS,1820.16
2468,Williamson,VISITORS,26.77
2469,Williamson,RESIDENTS,1858.34
2469,Williamson,VISITORS,246.39
2470,Williamson,RESIDENTS,476.88
2470,Williamson,VISITORS,5.48
2471,Williamson,RESIDENTS,5140.41
2471,Williamson,VISITORS,312.14
2472,Williamson,RESIDENTS,10196.98
2472,Williamson,VISITORS,535.71
2473,Williamson,RESIDENTS,1697.02
2473,Williamson,VISITORS,37.52
2474,Williamson,RESIDENTS,536.78
2474,Williamson,VISITORS,27.5
2475,Williamson,RESIDENTS,1596.7
2475,Williamson,VISITORS,26.63
2476,Williamson,RESIDENTS,644.21
2476,Williamson,VISITORS,33.98
2477,Williamson,RESIDENTS,2281.18
2477,Williamson,VISITORS,32.44
2478,Williamson,RESIDENTS,2676.64
2478,Williamson,VISITORS,20.91
2479,Williamson,RESIDENTS,1882.53
2479,Williamson,VISITORS,24.84
2480,Williamson,RESIDENTS,1057.14
2480,Williamson,VISITORS,15.96
2481,Williamson,RESIDENTS,3318.07
2481,Williamson,VISITORS,59.8
2482,Williamson,RESIDENTS,3430.07
2482,Williamson,VISITORS,122.76
2483,Williamson,RESIDENTS,5827.77
2483,Williamson,VISITORS,87.4
2484,Williamson,RESIDENTS,855.07
2484,Williamson,VISITORS,16.24
2485,Williamson,RESIDENTS,1122.25
2485,Williamson,VISITORS,49.44
2486,Williamson,RESIDENTS,951.3
2486,Williamson,VISITORS,9.69
2487,Williamson,RESIDENTS,3056.54
2487,Williamson,VISITORS,65.23
2488,Williamson,RESIDENTS,981.36
2488,Williamson,VISITORS,10.9
2489,Williamson,RESIDENTS,1263.8
2489,Williamson,VISITORS,11.39
2490,Williamson,RESIDENTS,1529.66
2490,Williamson,VISITORS,9.08
2491,Williamson,RESIDENTS,3563.15
2491,Williamson,VISITORS,43.89
2492,Williamson,RESIDENTS,918.97
2492,Williamson,VISITORS,11.68
2493,Williamson,RESIDENTS,5427.62
2493,Williamson,VISITORS,186.53
2494,Williamson,RESIDENTS,172.22
2494,Williamson,VISITORS,0
2495,Williamson,RESIDENTS,698.31
2495,Williamson,VISITORS,20.02
2496,Williamson,RESIDENTS,1841.24
2496,Williamson,VISITORS,137.54
2497,Williamson,RESIDENTS,1039.41
2497,Williamson,VISITORS,83.38
2498,Williamson,RESIDENTS,1714.88
2498,Williamson,VISITORS,56.12
2499,Williamson,RESIDENTS,5610.75
2499,Williamson,VISITORS,132.81
2500,Williamson,RESIDENTS,1885.36
2500,Williamson,VISITORS,44.71
2501,Williamson,RESIDENTS,2677.32
2501,Williamson,VISITORS,136.58
2502,Williamson,RESIDENTS,1331.65
2502,Williamson,VISITORS,17.69
2503,Williamson,RESIDENTS,4888.3
2503,Williamson,VISITORS,116.04
2504,Williamson,RESIDENTS,1718.55
2504,Williamson,VISITORS,11.74
2505,Williamson,RESIDENTS,2227.64
2505,Williamson,VISITORS,7.15
2506,Williamson,RESIDENTS,587.95
2506,Williamson,VISITORS,15.32
2507,Williamson,RESIDENTS,1084.77
2507,Williamson,VISITORS,48.1
2508,Williamson,RESIDENTS,708.72
2508,Williamson,VISITORS,25.97
2509,Williamson,RESIDENTS,1818.92
2509,Williamson,VISITORS,7.38
2510,Williamson,RESIDENTS,11559.44
2510,Williamson,VISITORS,356.07
2511,Williamson,RESIDENTS,3267.95
2511,Williamson,VISITORS,152.07
2512,Williamson,RESIDENTS,5447.04
2512,Williamson,VISITORS,290.24
2513,Williamson,RESIDENTS,2473.05
2513,Williamson,VISITORS,135.65
2514,Williamson,RESIDENTS,985.77
2514,Williamson,VISITORS,6.73
2515,Williamson,RESIDENTS,9142.59
2515,Williamson,VISITORS,316.48
2516,Williamson,RESIDENTS,324.81
2516,Williamson,VISITORS,2.83
2517,Williamson,RESIDENTS,3046.46
2517,Williamson,VISITORS,262.69
2518,Williamson,RESIDENTS,1451.7
2518,Williamson,VISITORS,6.66
2519,Williamson,RESIDENTS,4054.25
2519,Williamson,VISITORS,96.2
2520,Williamson,RESIDENTS,944.58
2520,Williamson,VISITORS,17.78
2521,Williamson,RESIDENTS,2856.01
2521,Williamson,VISITORS,171.67
2522,Williamson,RESIDENTS,527.36
2522,Williamson,VISITORS,1.72
2523,Williamson,RESIDENTS,2936.38
2523,Williamson,VISITORS,15.17
2524,Williamson,RESIDENTS,1330.34
2524,Williamson,VISITORS,61.24
2525,Williamson,RESIDENTS,2540.29
2525,Williamson,VISITORS,52.02
2526,Williamson,RESIDENTS,5692.37
2526,Williamson,VISITORS,241.73
2527,Williamson,RESIDENTS,1278.34
2527,Williamson,VISITORS,10.17
2528,Williamson,RESIDENTS,5326.56
2528,Williamson,VISITORS,342.65
2529,Williamson,RESIDENTS,1562.03
2529,Williamson,VISITORS,41.66
2530,Williamson,RESIDENTS,1750.31
2530,Williamson,VISITORS,15.46
2531,Williamson,RESIDENTS,4128.24
2531,Williamson,VISITORS,25.76
2532,Williamson,RESIDENTS,1778.1
2532,Williamson,VISITORS,57.64
2533,Williamson,RESIDENTS,2165.92
2533,Williamson,VISITORS,47.58
2534,Williamson,RESIDENTS,1506.93
2534,Williamson,VISITORS,37.04
2535,Williamson,RESIDENTS,170.51
2535,Williamson,VISITORS,11.56
2536,Williamson,RESIDENTS,1523.16
2536,Williamson,VISITORS,24.16
2537,Williamson,RESIDENTS,827.65
2537,Williamson,VISITORS,4.94
2538,Williamson,RESIDENTS,596.32
2538,Williamson,VISITORS,27.19
2539,Williamson,RESIDENTS,210.41
2539,Williamson,VISITORS,39.21
2540,Williamson,RESIDENTS,113.03
2540,Williamson,VISITORS,22.84
2541,Williamson,RESIDENTS,3064.69
2541,Williamson,VISITORS,121.14
2542,Williamson,RESIDENTS,5538.23
2542,Williamson,VISITORS,215.67
2543,Williamson,RESIDENTS,5249.82
2543,Williamson,VISITORS,475.5
2544,Williamson,RESIDENTS,1906.13
2544,Williamson,VISITORS,88.08
2545,Williamson,RESIDENTS,1999.75
2545,Williamson,VISITORS,11.84
2546,Williamson,RESIDENTS,1015.89
2546,Williamson,VISITORS,8.02
2547,Williamson,RESIDENTS,2801.65
2547,Williamson,VISITORS,31.77
2548,Williamson,RESIDENTS,570.85
2548,Williamson,VISITORS,22.17
2549,Williamson,RESIDENTS,702.55
2549,Williamson,VISITORS,2.46
2550,Williamson,RESIDENTS,267.07
2550,Williamson,VISITORS,2.15
2551,Williamson,RESIDENTS,2483.61
2551,Williamson,VISITORS,163.91
2552,Williamson,RESIDENTS,2935.71
2552,Williamson,VISITORS,78.07
2553,Williamson,RESIDENTS,1435.74
2553,Williamson,VISITORS,80.81
2554,Williamson,RESIDENTS,722.03
2554,Williamson,VISITORS,8.36
2555,Williamson,RESIDENTS,1939.41
2555,Williamson,VISITORS,39.41
2556,Williamson,RESIDENTS,693.84
2556,Williamson,VISITORS,30.54
2557,Williamson,RESIDENTS,584.3
2557,Williamson,VISITORS,17.67
2558,Williamson,RESIDENTS,893.16
2558,Williamson,VISITORS,13.26
2559,Williamson,RESIDENTS,1041.1
2559,Williamson,VISITORS,50.44
2560,Williamson,RESIDENTS,842.47
2560,Williamson,VISITORS,27.5
2561,Williamson,RESIDENTS,437.07
2561,Williamson,VISITORS,28.69
2562,Williamson,RESIDENTS,637.87
2562,Williamson,VISITORS,44.21
2563,Williamson,RESIDENTS,182.49
2563,Williamson,VISITORS,13
2564,Williamson,RESIDENTS,151.86
2564,Williamson,VISITORS,9.24
2565,Williamson,RESIDENTS,1050.52
2565,Williamson,VISITORS,88.55
2566,Williamson,RESIDENTS,823.37
2566,Williamson,VISITORS,120.2
2567,Williamson,RESIDENTS,1474.93
2567,Williamson,VISITORS,79.54
2568,Williamson,RESIDENTS,400.57
2568,Williamson,VISITORS,7.57
2569,Williamson,RESIDENTS,327.3
2569,Williamson,VISITORS,31.16
2570,Williamson,RESIDENTS,610.48
2570,Williamson,VISITORS,65.37
2571,Williamson,RESIDENTS,669.99
2571,Williamson,VISITORS,26.46
2572,Williamson,RESIDENTS,674.83
2572,Williamson,VISITORS,47.92
2573,Williamson,RESIDENTS,253.47
2573,Williamson,VISITORS,3.61
2574,Williamson,RESIDENTS,992.2
2574,Williamson,VISITORS,15.75
2575,Williamson,RESIDENTS,328.54
2575,Williamson,VISITORS,27.07
2576,Williamson,RESIDENTS,352.02
2576,Williamson,VISITORS,22.73
