PERSON_TYPE,PER,ORIG_PURPOSE,TIME_USE
PART TIME WORKER,9,SOC AND REC,67.7759889583333
PART TIME WORKER,9,WORK,307.947236875
PART TIME WORKER,10,COMMUTE,318.610986107784
PART TIME WORKER,10,ESCORT,22.6202272916667
PART TIME WORKER,10,HOME,574.792069166667
PART TIME WORKER,10,MEAL,8.19285916666667
PART TIME WORKER,10,OTHER,0
PART TIME WORKER,10,SCHOOL,159.663692291667
PART TIME WORKER,10,SHOP,79.2247189583333
PART TIME WORKER,10,SOC AND REC,73.6740322916667
PART TIME WORKER,10,WORK,549.172955833334
PART TIME WORKER,11,COMMUTE,328.526913325942
PART TIME WORKER,11,ESCORT,64.7230889583333
PART TIME WORKER,11,HOME,589.309267708334
PART TIME WORKER,11,MEAL,15.6584879166667
PART TIME WORKER,11,OTHER,0
PART TIME WORKER,11,SCHOOL,186.030509791667
PART TIME WORKER,11,SHOP,87.4241179166667
PART TIME WORKER,11,SOC AND REC,86.1164664583333
PART TIME WORKER,11,WORK,726.707089375
PART TIME WORKER,12,COMMUTE,344.471758358755
PART TIME WORKER,12,ESCORT,67.3415529166667
PART TIME WORKER,12,HOME,565.605051666667
PART TIME WORKER,12,MEAL,59.8691179166667
PART TIME WORKER,12,OTHER,0
PART TIME WORKER,12,SCHOOL,232.063447083333
PART TIME WORKER,12,SHOP,123.98483125
PART TIME WORKER,12,SOC AND REC,132.065144583333
PART TIME WORKER,12,WORK,869.109603958333
PART TIME WORKER,13,COMMUTE,356.401033967088
PART TIME WORKER,13,ESCORT,38.8227816666667
PART TIME WORKER,13,HOME,579.799102291667
PART TIME WORKER,13,MEAL,58.7765260416667
PART TIME WORKER,13,OTHER,0
PART TIME WORKER,13,SCHOOL,248.18152875
PART TIME WORKER,13,SHOP,152.78378375
PART TIME WORKER,13,SOC AND REC,278.129123333333
PART TIME WORKER,13,WORK,993.120422499999
PART TIME WORKER,14,COMMUTE,303.373713316371
PART TIME WORKER,14,ESCORT,19.4778102083333
PART TIME WORKER,14,HOME,550.173683958334
PART TIME WORKER,14,MEAL,79.0445445833333
PART TIME WORKER,14,OTHER,0
PART TIME WORKER,14,SCHOOL,241.240444791667
PART TIME WORKER,14,SHOP,230.518039583333
PART TIME WORKER,14,SOC AND REC,311.746548541667
PART TIME WORKER,14,WORK,1077.96984604167
PART TIME WORKER,15,COMMUTE,325.200015913998
PART TIME WORKER,15,ESCORT,13.0849416666667
PART TIME WORKER,15,HOME,555.707895833334
PART TIME WORKER,15,MEAL,46.4657335416667
PART TIME WORKER,15,OTHER,0
PART TIME WORKER,15,SCHOOL,230.61014375
PART TIME WORKER,15,SHOP,310.07117125
PART TIME WORKER,15,SOC AND REC,295.133593541667
PART TIME WORKER,15,WORK,1154.38575458333
PART TIME WORKER,16,COMMUTE,329.153407652887
PART TIME WORKER,16,ESCORT,19.5320935416667
PART TIME WORKER,16,HOME,689.685489166667
PART TIME WORKER,16,MEAL,40.67950375
PART TIME WORKER,16,OTHER,0
PART TIME WORKER,16,SCHOOL,232.072103333333
PART TIME WORKER,16,SHOP,337.267134791667
PART TIME WORKER,16,SOC AND REC,250.1100875
PART TIME WORKER,16,WORK,1131.50963541667
PART TIME WORKER,17,COMMUTE,375.187768603441
PART TIME WORKER,17,ESCORT,9.567791875
PART TIME WORKER,17,HOME,732.579456041667
PART TIME WORKER,17,MEAL,65.0658833333334
PART TIME WORKER,17,OTHER,0
PART TIME WORKER,17,SCHOOL,217.737372083333
PART TIME WORKER,17,SHOP,468.756380833334
PART TIME WORKER,17,SOC AND REC,121.193935625
PART TIME WORKER,17,WORK,1186.60088875
PART TIME WORKER,18,COMMUTE,354.036980549865
PART TIME WORKER,18,ESCORT,27.2937052083333
PART TIME WORKER,18,HOME,846.503949791667
PART TIME WORKER,18,MEAL,42.6137639583333
PART TIME WORKER,18,OTHER,0
PART TIME WORKER,18,SCHOOL,226.838917916667
PART TIME WORKER,18,SHOP,480.703068333333
PART TIME WORKER,18,SOC AND REC,98.5928802083333
PART TIME WORKER,18,WORK,1176.16352625
PART TIME WORKER,19,COMMUTE,406.841178368217
PART TIME WORKER,19,ESCORT,29.1221720833333
PART TIME WORKER,19,HOME,892.015998541667
PART TIME WORKER,19,MEAL,177.078992916667
PART TIME WORKER,19,OTHER,0
PART TIME WORKER,19,SCHOOL,226.97636375
PART TIME WORKER,19,SHOP,465.79986875
PART TIME WORKER,19,SOC AND REC,87.529391875
PART TIME WORKER,19,WORK,1215.155048125
PART TIME WORKER,20,COMMUTE,321.522274756932
PART TIME WORKER,20,ESCORT,18.3165722916667
PART TIME WORKER,20,HOME,752.828588125
PART TIME WORKER,20,MEAL,201.057446666667
PART TIME WORKER,20,OTHER,0
PART TIME WORKER,20,SCHOOL,183.4289625
PART TIME WORKER,20,SHOP,440.605440416667
PART TIME WORKER,20,SOC AND REC,99.36515375
PART TIME WORKER,20,WORK,1151.730678125
PART TIME WORKER,21,COMMUTE,393.789787903132
PART TIME WORKER,21,ESCORT,21.8915127083333
PART TIME WORKER,21,HOME,836.532569583333
PART TIME WORKER,21,MEAL,168.178311458333
PART TIME WORKER,21,OTHER,0
PART TIME WORKER,21,SCHOOL,189.645524375
PART TIME WORKER,21,SHOP,445.041781875
PART TIME WORKER,21,SOC AND REC,143.642664166667
PART TIME WORKER,21,WORK,1208.13766833333
PART TIME WORKER,22,COMMUTE,384.729522668525
PART TIME WORKER,22,ESCORT,17.6497591666667
PART TIME WORKER,22,HOME,890.949476041667
PART TIME WORKER,22,MEAL,73.2947920833333
PART TIME WORKER,22,OTHER,0
PART TIME WORKER,22,SCHOOL,205.38936
PART TIME WORKER,22,SHOP,370.458320833333
PART TIME WORKER,22,SOC AND REC,124.358841458333
PART TIME WORKER,22,WORK,1231.46307854167
PART TIME WORKER,23,COMMUTE,465.42611733172
PART TIME WORKER,23,ESCORT,24.9670264583333
PART TIME WORKER,23,HOME,815.302306666666
PART TIME WORKER,23,MEAL,92.0043760416666
PART TIME WORKER,23,OTHER,0
PART TIME WORKER,23,SCHOOL,176.605011875
PART TIME WORKER,23,SHOP,424.755436875
PART TIME WORKER,23,SOC AND REC,107.736456458333
PART TIME WORKER,23,WORK,1189.43859229167
PART TIME WORKER,24,COMMUTE,480.296820604868
PART TIME WORKER,24,ESCORT,46.5636289583333
PART TIME WORKER,24,HOME,832.270661666666
PART TIME WORKER,24,MEAL,75.5805354166667
PART TIME WORKER,24,OTHER,0
PART TIME WORKER,24,SCHOOL,133.378338333333
PART TIME WORKER,24,SHOP,437.91613625
PART TIME WORKER,24,SOC AND REC,227.3003925
PART TIME WORKER,24,WORK,1110.023940625
PART TIME WORKER,25,COMMUTE,376.483217862391
PART TIME WORKER,25,ESCORT,70.527259375
PART TIME WORKER,25,HOME,862.489780208333
PART TIME WORKER,25,MEAL,45.056238125
PART TIME WORKER,25,OTHER,0
PART TIME WORKER,25,SCHOOL,110.746773333333
PART TIME WORKER,25,SHOP,368.03320125
PART TIME WORKER,25,SOC AND REC,231.542632708333
PART TIME WORKER,25,WORK,1124.00882645833
PART TIME WORKER,26,COMMUTE,362.471664588629
PART TIME WORKER,26,ESCORT,65.966291875
PART TIME WORKER,26,HOME,846.099869583333
PART TIME WORKER,26,MEAL,11.912831875
PART TIME WORKER,26,OTHER,0
PART TIME WORKER,26,SCHOOL,78.293149375
PART TIME WORKER,26,SHOP,333.600366666667
PART TIME WORKER,26,SOC AND REC,269.70685875
PART TIME WORKER,26,WORK,1115.65602291667
PART TIME WORKER,27,COMMUTE,472.527953107156
PART TIME WORKER,27,ESCORT,84.5088129166667
PART TIME WORKER,27,HOME,865.504325416666
PART TIME WORKER,27,MEAL,12.8513425
PART TIME WORKER,27,OTHER,0
PART TIME WORKER,27,SCHOOL,64.793880625
PART TIME WORKER,27,SHOP,352.743211666667
PART TIME WORKER,27,SOC AND REC,293.9643575
PART TIME WORKER,27,WORK,1051.173673125
PART TIME WORKER,28,COMMUTE,497.860153559065
PART TIME WORKER,28,ESCORT,75.743524375
PART TIME WORKER,28,HOME,911.071025833333
PART TIME WORKER,28,MEAL,39.8574504166667
PART TIME WORKER,28,OTHER,0
PART TIME WORKER,28,SCHOOL,54.408260625
PART TIME WORKER,28,SHOP,334.995946666667
PART TIME WORKER,28,SOC AND REC,240.605576458333
PART TIME WORKER,28,WORK,881.163185208333
PART TIME WORKER,29,COMMUTE,484.379927668325
PART TIME WORKER,29,ESCORT,60.0478991666667
PART TIME WORKER,29,HOME,883.070247291667
PART TIME WORKER,29,MEAL,67.4914491666667
PART TIME WORKER,29,OTHER,0
PART TIME WORKER,29,SCHOOL,56.5841314583333
PART TIME WORKER,29,SHOP,410.107701666667
PART TIME WORKER,29,SOC AND REC,247.222971875
PART TIME WORKER,29,WORK,801.56073875
PART TIME WORKER,30,COMMUTE,454.203861312268
PART TIME WORKER,30,ESCORT,47.733356875
PART TIME WORKER,30,HOME,992.145103333333
PART TIME WORKER,30,MEAL,72.91081375
PART TIME WORKER,30,OTHER,0
PART TIME WORKER,30,SCHOOL,73.0400389583333
PART TIME WORKER,30,SHOP,450.393484583334
PART TIME WORKER,30,SOC AND REC,221.368248541667
PART TIME WORKER,30,WORK,610.382722708333
PART TIME WORKER,31,COMMUTE,420.378601965576
PART TIME WORKER,31,ESCORT,41.4417291666667
PART TIME WORKER,31,HOME,922.304148541667
PART TIME WORKER,31,MEAL,65.2013233333334
PART TIME WORKER,31,OTHER,0
PART TIME WORKER,31,SCHOOL,70.8061577083333
PART TIME WORKER,31,SHOP,354.5637
PART TIME WORKER,31,SOC AND REC,282.790339583333
PART TIME WORKER,31,WORK,531.165760625
PART TIME WORKER,32,COMMUTE,298.296488221272
PART TIME WORKER,32,ESCORT,12.75737875
PART TIME WORKER,32,HOME,850.309277916666
PART TIME WORKER,32,MEAL,62.97229
PART TIME WORKER,32,OTHER,0
PART TIME WORKER,32,SCHOOL,76.0744285416667
PART TIME WORKER,32,SHOP,190.372851875
PART TIME WORKER,32,SOC AND REC,238.245879375
PART TIME WORKER,32,WORK,463.147318125
PART TIME WORKER,33,COMMUTE,233.646036233078
PART TIME WORKER,33,ESCORT,35.106054375
PART TIME WORKER,33,HOME,855.00428
PART TIME WORKER,33,MEAL,67.8797160416667
PART TIME WORKER,33,OTHER,0
PART TIME WORKER,33,SCHOOL,70.99759125
PART TIME WORKER,33,SHOP,180.758330416667
PART TIME WORKER,33,SOC AND REC,244.012713958333
PART TIME WORKER,33,WORK,415.210505416666
PART TIME WORKER,34,COMMUTE,183.996699596041
PART TIME WORKER,34,ESCORT,23.7230175
PART TIME WORKER,34,HOME,691.078819166667
PART TIME WORKER,34,MEAL,137.848619791667
PART TIME WORKER,34,OTHER,0
PART TIME WORKER,34,SCHOOL,73.8131233333333
PART TIME WORKER,34,SHOP,141.257816041667
PART TIME WORKER,34,SOC AND REC,244.728559166667
PART TIME WORKER,34,WORK,421.000471458333
PART TIME WORKER,35,COMMUTE,197.272905651481
PART TIME WORKER,35,ESCORT,19.80500125
PART TIME WORKER,35,HOME,636.11853875
PART TIME WORKER,35,MEAL,171.119937083333
PART TIME WORKER,35,OTHER,0
PART TIME WORKER,35,SCHOOL,66.3594672916667
PART TIME WORKER,35,SHOP,151.820210625
PART TIME WORKER,35,SOC AND REC,253.653563333333
PART TIME WORKER,35,WORK,379.346729375
PART TIME WORKER,36,COMMUTE,166.810010011897
PART TIME WORKER,36,ESCORT,26.8497045833333
PART TIME WORKER,36,HOME,665.976871041666
PART TIME WORKER,36,MEAL,140.323623541667
PART TIME WORKER,36,OTHER,0
PART TIME WORKER,36,SCHOOL,32.217334375
PART TIME WORKER,36,SHOP,131.472885833333
PART TIME WORKER,36,SOC AND REC,214.383342916667
PART TIME WORKER,36,WORK,314.5385225
PART TIME WORKER,37,COMMUTE,194.764421850786
PART TIME WORKER,37,ESCORT,27.9103033333333
PART TIME WORKER,37,HOME,598.314823541667
PART TIME WORKER,37,MEAL,131.397689166667
PART TIME WORKER,37,OTHER,0
PART TIME WORKER,37,SCHOOL,11.082761875
PART TIME WORKER,37,SHOP,94.5160341666667
PART TIME WORKER,37,SOC AND REC,174.24222375
PART TIME WORKER,37,WORK,257.930615
PART TIME WORKER,38,COMMUTE,159.454300243842
PART TIME WORKER,38,ESCORT,26.210728125
PART TIME WORKER,38,HOME,673.097776875
PART TIME WORKER,38,MEAL,122.254561458333
PART TIME WORKER,38,OTHER,0
PART TIME WORKER,38,SCHOOL,3.23933833333333
PART TIME WORKER,38,SHOP,60.8271470833333
PART TIME WORKER,38,SOC AND REC,79.8511820833333
PART TIME WORKER,38,WORK,184.342100625
PART TIME WORKER,39,COMMUTE,166.185565925169
PART TIME WORKER,39,ESCORT,26.0397377083333
PART TIME WORKER,39,HOME,729.071624375
PART TIME WORKER,39,MEAL,131.27813125
PART TIME WORKER,39,OTHER,0
PART TIME WORKER,39,SCHOOL,3.23933833333333
PART TIME WORKER,39,SHOP,59.4356625
PART TIME WORKER,39,SOC AND REC,39.6231304166667
PART TIME WORKER,39,WORK,118.728629791667
PART TIME WORKER,40,COMMUTE,73.210077835007
PART TIME WORKER,40,ESCORT,17.7483139583333
PART TIME WORKER,40,HOME,675.558124375
PART TIME WORKER,40,MEAL,16.6158364583333
PART TIME WORKER,40,OTHER,0
PART TIME WORKER,40,SCHOOL,0
PART TIME WORKER,40,SHOP,61.864960625
PART TIME WORKER,40,SOC AND REC,33.0237789583333
PART TIME WORKER,40,WORK,92.3633522916667
PART TIME WORKER,41,COMMUTE,58.714926208552
PART TIME WORKER,41,ESCORT,17.7483139583333
PART TIME WORKER,41,HOME,645.546440625
PART TIME WORKER,41,MEAL,17.055964375
PART TIME WORKER,41,OTHER,0
PART TIME WORKER,41,SCHOOL,0
PART TIME WORKER,41,SHOP,91.7187339583333
PART TIME WORKER,41,SOC AND REC,42.9772325
PART TIME WORKER,41,WORK,45.4407464583333
PART TIME WORKER,42,COMMUTE,43.9689453300797
PART TIME WORKER,42,ESCORT,3.629895625
PART TIME WORKER,42,HOME,627.826516666667
PART TIME WORKER,42,MEAL,10.0231491666667
PART TIME WORKER,42,OTHER,0
PART TIME WORKER,42,SCHOOL,0
PART TIME WORKER,42,SHOP,32.4105095833333
PART TIME WORKER,42,SOC AND REC,31.3573429166667
PART TIME WORKER,42,WORK,48.1906914583333
PART TIME WORKER,43,COMMUTE,13.5452876416538
PART TIME WORKER,43,ESCORT,5.77585604166667
PART TIME WORKER,43,HOME,639.395115208334
PART TIME WORKER,43,MEAL,2.06103729166667
PART TIME WORKER,43,OTHER,0
PART TIME WORKER,43,SCHOOL,0
PART TIME WORKER,43,SHOP,26.1099325
PART TIME WORKER,43,SOC AND REC,20.89817625
PART TIME WORKER,43,WORK,33.91590875
PART TIME WORKER,44,COMMUTE,6.76123316480196
PART TIME WORKER,44,ESCORT,5.00867895833333
PART TIME WORKER,44,HOME,622.220365416667
PART TIME WORKER,44,MEAL,2.06103729166667
PART TIME WORKER,44,OTHER,0
PART TIME WORKER,44,SCHOOL,0
PART TIME WORKER,44,SHOP,26.1099325
PART TIME WORKER,44,SOC AND REC,18.7522158333333
PART TIME WORKER,44,WORK,14.4686266666667
PART TIME WORKER,45,COMMUTE,5.81397280195473
PART TIME WORKER,45,ESCORT,2.86271854166667
PART TIME WORKER,45,HOME,618.827748958333
PART TIME WORKER,45,MEAL,2.06103729166667
PART TIME WORKER,45,OTHER,0
PART TIME WORKER,45,SCHOOL,0
PART TIME WORKER,45,SHOP,26.1099325
PART TIME WORKER,45,SOC AND REC,12.3143347916667
PART TIME WORKER,45,WORK,14.4686266666667
PART TIME WORKER,46,COMMUTE,5.81397280195473
PART TIME WORKER,46,ESCORT,2.86271854166667
PART TIME WORKER,46,HOME,629.557550625
PART TIME WORKER,46,MEAL,2.06103729166667
PART TIME WORKER,46,OTHER,0
PART TIME WORKER,46,SCHOOL,0
PART TIME WORKER,46,SHOP,26.1099325
PART TIME WORKER,46,SOC AND REC,12.3143347916667
PART TIME WORKER,46,WORK,10.1767060416667
PART TIME WORKER,47,COMMUTE,0.449071968621399
PART TIME WORKER,47,ESCORT,2.86271854166667
PART TIME WORKER,47,HOME,618.827748958333
PART TIME WORKER,47,MEAL,2.06103729166667
PART TIME WORKER,47,OTHER,0
PART TIME WORKER,47,SCHOOL,0
PART TIME WORKER,47,SHOP,26.1099325
PART TIME WORKER,47,SOC AND REC,12.3143347916667
PART TIME WORKER,47,WORK,10.1767060416667
PART TIME WORKER,48,COMMUTE,1.48933799292695
PART TIME WORKER,48,ESCORT,2.86271854166667
PART TIME WORKER,48,HOME,618.827748958333
PART TIME WORKER,48,MEAL,2.06103729166667
PART TIME WORKER,48,OTHER,0
PART TIME WORKER,48,SCHOOL,0
PART TIME WORKER,48,SHOP,26.1099325
PART TIME WORKER,48,SOC AND REC,12.3143347916667
PART TIME WORKER,48,WORK,10.1767060416667
SEASONAL RESIDENT,1,COMMUTE,37.3177661658894
SEASONAL RESIDENT,1,ESCORT,0
SEASONAL RESIDENT,1,HOME,486.50656625
SEASONAL RESIDENT,1,MEAL,17.5664435416667
SEASONAL RESIDENT,1,OTHER,0
SEASONAL RESIDENT,1,SCHOOL,0
SEASONAL RESIDENT,1,SHOP,23.984428125
SEASONAL RESIDENT,1,SOC AND REC,5.16314833333333
SEASONAL RESIDENT,1,WORK,0
SEASONAL RESIDENT,2,COMMUTE,29.87152711207
SEASONAL RESIDENT,2,ESCORT,0
SEASONAL RESIDENT,2,HOME,490.387423541666
SEASONAL RESIDENT,2,MEAL,17.5664435416667
SEASONAL RESIDENT,2,OTHER,0
SEASONAL RESIDENT,2,SCHOOL,0
SEASONAL RESIDENT,2,SHOP,51.1253597916667
SEASONAL RESIDENT,2,SOC AND REC,5.16314833333333
SEASONAL RESIDENT,2,WORK,10.9196872916667
SEASONAL RESIDENT,3,COMMUTE,23.7932358748015
SEASONAL RESIDENT,3,ESCORT,0
SEASONAL RESIDENT,3,HOME,481.814012916666
SEASONAL RESIDENT,3,MEAL,17.5664435416667
SEASONAL RESIDENT,3,OTHER,0
SEASONAL RESIDENT,3,SCHOOL,0
SEASONAL RESIDENT,3,SHOP,37.5548939583333
SEASONAL RESIDENT,3,SOC AND REC,5.16314833333333
SEASONAL RESIDENT,3,WORK,7.03883
SEASONAL RESIDENT,4,COMMUTE,37.5575282944774
SEASONAL RESIDENT,4,ESCORT,1.866746875
SEASONAL RESIDENT,4,HOME,495.38447875
SEASONAL RESIDENT,4,MEAL,6.52456958333333
SEASONAL RESIDENT,4,OTHER,0
SEASONAL RESIDENT,4,SCHOOL,0
SEASONAL RESIDENT,4,SHOP,21.6381514583333
SEASONAL RESIDENT,4,SOC AND REC,5.16314833333333
SEASONAL RESIDENT,4,WORK,9.38510666666667
SEASONAL RESIDENT,5,COMMUTE,54.9179081736441
SEASONAL RESIDENT,5,ESCORT,7.01380583333333
SEASONAL RESIDENT,5,HOME,495.38447875
SEASONAL RESIDENT,5,MEAL,6.52456958333333
SEASONAL RESIDENT,5,OTHER,0
SEASONAL RESIDENT,5,SCHOOL,0
SEASONAL RESIDENT,5,SHOP,37.07492125
SEASONAL RESIDENT,5,SOC AND REC,16.2050222916667
SEASONAL RESIDENT,5,WORK,4.69255333333333
SEASONAL RESIDENT,6,COMMUTE,61.2174830701719
SEASONAL RESIDENT,6,ESCORT,5.14705895833333
SEASONAL RESIDENT,6,HOME,481.814012916666
SEASONAL RESIDENT,6,MEAL,6.52456958333333
SEASONAL RESIDENT,6,OTHER,0
SEASONAL RESIDENT,6,SCHOOL,13.5704658333333
SEASONAL RESIDENT,6,SHOP,21.7090539583333
SEASONAL RESIDENT,6,SOC AND REC,17.9861395833333
SEASONAL RESIDENT,6,WORK,9.38510666666667
SEASONAL RESIDENT,7,COMMUTE,115.289616102116
SEASONAL RESIDENT,7,ESCORT,55.51552
SEASONAL RESIDENT,7,HOME,512.677150833333
SEASONAL RESIDENT,7,MEAL,6.52456958333333
SEASONAL RESIDENT,7,OTHER,0
SEASONAL RESIDENT,7,SCHOOL,0
SEASONAL RESIDENT,7,SHOP,22.01630875
SEASONAL RESIDENT,7,SOC AND REC,51.8521202083333
SEASONAL RESIDENT,7,WORK,45.7309047916667
SEASONAL RESIDENT,8,COMMUTE,92.7553021680885
SEASONAL RESIDENT,8,ESCORT,58.5518283333334
SEASONAL RESIDENT,8,HOME,531.0233675
SEASONAL RESIDENT,8,MEAL,6.52456958333333
SEASONAL RESIDENT,8,OTHER,0
SEASONAL RESIDENT,8,SCHOOL,3.73349375
SEASONAL RESIDENT,8,SHOP,27.7248372916667
SEASONAL RESIDENT,8,SOC AND REC,43.0406216666667
SEASONAL RESIDENT,8,WORK,43.8228170833333
SEASONAL RESIDENT,9,COMMUTE,146.750162452232
SEASONAL RESIDENT,9,ESCORT,64.5364404166667
SEASONAL RESIDENT,9,HOME,519.696329166666
SEASONAL RESIDENT,9,MEAL,13.184719375
SEASONAL RESIDENT,9,OTHER,0
SEASONAL RESIDENT,9,SCHOOL,43.1226560416667
SEASONAL RESIDENT,9,SHOP,52.9582022916667
SEASONAL RESIDENT,9,SOC AND REC,16.6631889583333
SEASONAL RESIDENT,9,WORK,74.9320964583333
SEASONAL RESIDENT,10,COMMUTE,262.741323185174
SEASONAL RESIDENT,10,ESCORT,110.429101458333
SEASONAL RESIDENT,10,HOME,459.916765833333
SEASONAL RESIDENT,10,MEAL,14.909394375
SEASONAL RESIDENT,10,OTHER,0
SEASONAL RESIDENT,10,SCHOOL,63.85157625
SEASONAL RESIDENT,10,SHOP,98.5777260416667
SEASONAL RESIDENT,10,SOC AND REC,49.5606395833334
SEASONAL RESIDENT,10,WORK,142.219015
SEASONAL RESIDENT,11,COMMUTE,296.340947044362
SEASONAL RESIDENT,11,ESCORT,109.3484775
SEASONAL RESIDENT,11,HOME,462.870217916666
SEASONAL RESIDENT,11,MEAL,11.9191114583333
SEASONAL RESIDENT,11,OTHER,0
SEASONAL RESIDENT,11,SCHOOL,59.0251929166667
SEASONAL RESIDENT,11,SHOP,132.7536225
SEASONAL RESIDENT,11,SOC AND REC,82.9573052083334
SEASONAL RESIDENT,11,WORK,309.007009375
SEASONAL RESIDENT,12,COMMUTE,246.97614414251
SEASONAL RESIDENT,12,ESCORT,127.773024583333
SEASONAL RESIDENT,12,HOME,411.03333125
SEASONAL RESIDENT,12,MEAL,21.1271747916667
SEASONAL RESIDENT,12,OTHER,0
SEASONAL RESIDENT,12,SCHOOL,61.2746929166667
SEASONAL RESIDENT,12,SHOP,198.437267916667
SEASONAL RESIDENT,12,SOC AND REC,102.168486458333
SEASONAL RESIDENT,12,WORK,372.309026041667
SEASONAL RESIDENT,13,COMMUTE,318.248150048645
SEASONAL RESIDENT,13,ESCORT,144.742891041667
SEASONAL RESIDENT,13,HOME,392.083962916666
SEASONAL RESIDENT,13,MEAL,12.1633975
SEASONAL RESIDENT,13,OTHER,0
SEASONAL RESIDENT,13,SCHOOL,80.5581164583333
SEASONAL RESIDENT,13,SHOP,249.000563333333
SEASONAL RESIDENT,13,SOC AND REC,143.576615833333
SEASONAL RESIDENT,13,WORK,400.76632875
SEASONAL RESIDENT,14,COMMUTE,354.653282254316
SEASONAL RESIDENT,14,ESCORT,128.267208333333
SEASONAL RESIDENT,14,HOME,361.810962708333
SEASONAL RESIDENT,14,MEAL,33.8505139583333
SEASONAL RESIDENT,14,OTHER,0
SEASONAL RESIDENT,14,SCHOOL,108.331575208333
SEASONAL RESIDENT,14,SHOP,327.54032625
SEASONAL RESIDENT,14,SOC AND REC,208.62297875
SEASONAL RESIDENT,14,WORK,460.551219166667
SEASONAL RESIDENT,15,COMMUTE,352.861079625689
SEASONAL RESIDENT,15,ESCORT,122.674851666667
SEASONAL RESIDENT,15,HOME,363.080031666667
SEASONAL RESIDENT,15,MEAL,41.5679466666667
SEASONAL RESIDENT,15,OTHER,0
SEASONAL RESIDENT,15,SCHOOL,111.495108541667
SEASONAL RESIDENT,15,SHOP,371.422695208333
SEASONAL RESIDENT,15,SOC AND REC,284.045634791667
SEASONAL RESIDENT,15,WORK,464.832603541667
SEASONAL RESIDENT,16,COMMUTE,418.401612967634
SEASONAL RESIDENT,16,ESCORT,122.929513125
SEASONAL RESIDENT,16,HOME,436.362896458333
SEASONAL RESIDENT,16,MEAL,67.8461733333334
SEASONAL RESIDENT,16,OTHER,0
SEASONAL RESIDENT,16,SCHOOL,126.428612083333
SEASONAL RESIDENT,16,SHOP,445.203137291667
SEASONAL RESIDENT,16,SOC AND REC,286.853126875
SEASONAL RESIDENT,16,WORK,491.432242291667
SEASONAL RESIDENT,17,COMMUTE,325.913761637847
SEASONAL RESIDENT,17,ESCORT,139.393742291667
SEASONAL RESIDENT,17,HOME,405.81908125
SEASONAL RESIDENT,17,MEAL,46.92607
SEASONAL RESIDENT,17,OTHER,0
SEASONAL RESIDENT,17,SCHOOL,125.469969166667
SEASONAL RESIDENT,17,SHOP,405.614475208333
SEASONAL RESIDENT,17,SOC AND REC,245.405281041667
SEASONAL RESIDENT,17,WORK,517.030665416667
SEASONAL RESIDENT,18,COMMUTE,419.806730926802
SEASONAL RESIDENT,18,ESCORT,145.321091458333
SEASONAL RESIDENT,18,HOME,479.165618125
SEASONAL RESIDENT,18,MEAL,73.1286029166667
SEASONAL RESIDENT,18,OTHER,0
SEASONAL RESIDENT,18,SCHOOL,130.38956125
SEASONAL RESIDENT,18,SHOP,441.928981458333
SEASONAL RESIDENT,18,SOC AND REC,263.044533125
SEASONAL RESIDENT,18,WORK,505.331355208333
SEASONAL RESIDENT,19,COMMUTE,461.166129579696
SEASONAL RESIDENT,19,ESCORT,150.461501041667
SEASONAL RESIDENT,19,HOME,464.351140833333
SEASONAL RESIDENT,19,MEAL,84.11831
SEASONAL RESIDENT,19,OTHER,0
SEASONAL RESIDENT,19,SCHOOL,157.271428125
SEASONAL RESIDENT,19,SHOP,441.996616666667
SEASONAL RESIDENT,19,SOC AND REC,308.188682708333
SEASONAL RESIDENT,19,WORK,544.80332125
SEASONAL RESIDENT,20,COMMUTE,338.567828394858
SEASONAL RESIDENT,20,ESCORT,130.003008541667
SEASONAL RESIDENT,20,HOME,484.129096666666
SEASONAL RESIDENT,20,MEAL,150.497852291667
SEASONAL RESIDENT,20,OTHER,0
SEASONAL RESIDENT,20,SCHOOL,140.115880833333
SEASONAL RESIDENT,20,SHOP,427.119549583333
SEASONAL RESIDENT,20,SOC AND REC,212.357157083333
SEASONAL RESIDENT,20,WORK,543.244706875
SEASONAL RESIDENT,21,COMMUTE,328.822513813971
SEASONAL RESIDENT,21,ESCORT,104.3045725
SEASONAL RESIDENT,21,HOME,511.565545416667
SEASONAL RESIDENT,21,MEAL,149.627269375
SEASONAL RESIDENT,21,OTHER,0
SEASONAL RESIDENT,21,SCHOOL,153.676908541667
SEASONAL RESIDENT,21,SHOP,490.069160416667
SEASONAL RESIDENT,21,SOC AND REC,242.870437083333
SEASONAL RESIDENT,21,WORK,548.484596875
SEASONAL RESIDENT,22,COMMUTE,322.093789344664
SEASONAL RESIDENT,22,ESCORT,138.173019166667
SEASONAL RESIDENT,22,HOME,551.938599791667
SEASONAL RESIDENT,22,MEAL,144.519816458333
SEASONAL RESIDENT,22,OTHER,0
SEASONAL RESIDENT,22,SCHOOL,160.172941666667
SEASONAL RESIDENT,22,SHOP,473.690028333333
SEASONAL RESIDENT,22,SOC AND REC,262.265022708333
SEASONAL RESIDENT,22,WORK,519.741907916667
SEASONAL RESIDENT,23,COMMUTE,427.766703139269
SEASONAL RESIDENT,23,ESCORT,135.6373175
SEASONAL RESIDENT,23,HOME,603.206398958333
SEASONAL RESIDENT,23,MEAL,92.2839864583333
SEASONAL RESIDENT,23,OTHER,0
